HITId,HITTypeId,Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Input.corpus_id,Input.file_id,Input.token_id,Input.sentence,Input.token,Input.begin,Input.end,Answer.sentiment.label,Approve,Reject
3LN50BUKPVBTMJ56Z9FQ8TDZ56KLPH,3UTQDPKCBDPWSUR2GDU9BORSWSD519,Complex Word Identification,Tell us how difficult a word is for you to understand in a given sentence,Text complexity,$0.03,Mon Jul 13 02:54:15 PDT 2020,10,BatchId:4114028;OriginalHitTemplateId:928390909;,180,259200,Mon Jul 20 02:54:15 PDT 2020,,,31IBVUNM9SZMDVQZPDQS8SSIZINFVV,A2K607J3Z68WRR,Submitted,Mon Jul 13 02:59:29 PDT 2020,Mon Jul 13 02:59:33 PDT 2020,Thu Jul 16 02:59:33 PDT 2020,,,,4,0% (0/0),0% (0/0),0% (0/0),europarl,ep-01-06-14.txt,18,We are taking note of your comment and it will be duly considered.,comment,27,34,Very Easy,,
3LN50BUKPVBTMJ56Z9FQ8TDZ56KLPH,3UTQDPKCBDPWSUR2GDU9BORSWSD519,Complex Word Identification,Tell us how difficult a word is for you to understand in a given sentence,Text complexity,$0.03,Mon Jul 13 02:54:15 PDT 2020,10,BatchId:4114028;OriginalHitTemplateId:928390909;,180,259200,Mon Jul 20 02:54:15 PDT 2020,,,3483FV8BEEJHXBZM0A3DCHIU9LR267,A3PXU2ZLEL8WRW,Submitted,Mon Jul 13 02:57:28 PDT 2020,Mon Jul 13 02:57:53 PDT 2020,Thu Jul 16 02:57:53 PDT 2020,,,,25,100% (2828/2828),100% (2828/2828),100% (1949/1949),europarl,ep-01-06-14.txt,18,We are taking note of your comment and it will be duly considered.,comment,27,34,Very Easy,,
3LN50BUKPVBTMJ56Z9FQ8TDZ56KLPH,3UTQDPKCBDPWSUR2GDU9BORSWSD519,Complex Word Identification,Tell us how difficult a word is for you to understand in a given sentence,Text complexity,$0.03,Mon Jul 13 02:54:15 PDT 2020,10,BatchId:4114028;OriginalHitTemplateId:928390909;,180,259200,Mon Jul 20 02:54:15 PDT 2020,,,37UEWGM5HT83U9FA9U6XITZLD2R1RN,A39VVWV1GHLMFD,Submitted,Mon Jul 13 03:00:32 PDT 2020,Mon Jul 13 03:00:46 PDT 2020,Thu Jul 16 03:00:46 PDT 2020,,,,14,100% (4054/4054),100% (4054/4054),100% (2468/2468),europarl,ep-01-06-14.txt,18,We are taking note of your comment and it will be duly considered.,comment,27,34,Easy,,
3LN50BUKPVBTMJ56Z9FQ8TDZ56KLPH,3UTQDPKCBDPWSUR2GDU9BORSWSD519,Complex Word Identification,Tell us how difficult a word is for you to understand in a given sentence,Text complexity,$0.03,Mon Jul 13 02:54:15 PDT 2020,10,BatchId:4114028;OriginalHitTemplateId:928390909;,180,259200,Mon Jul 20 02:54:15 PDT 2020,,,3AMW0RGHOD2LW36K1P06A5C9FL7NPO,A37EV8RZ82WT8E,Submitted,Mon Jul 13 02:58:37 PDT 2020,Mon Jul 13 02:58:43 PDT 2020,Thu Jul 16 02:58:43 PDT 2020,,,,6,100% (252/252),100% (252/252),0% (0/0),europarl,ep-01-06-14.txt,18,We are taking note of your comment and it will be duly considered.,comment,27,34,Very Easy,,
3LN50BUKPVBTMJ56Z9FQ8TDZ56KLPH,3UTQDPKCBDPWSUR2GDU9BORSWSD519,Complex Word Identification,Tell us how difficult a word is for you to understand in a given sentence,Text complexity,$0.03,Mon Jul 13 02:54:15 PDT 2020,10,BatchId:4114028;OriginalHitTemplateId:928390909;,180,259200,Mon Jul 20 02:54:15 PDT 2020,,,3HFNH7HEMHE0MNQDEY20KQTMJ58GQ1,A4FUUCTAPWUHK,Submitted,Mon Jul 13 03:00:50 PDT 2020,Mon Jul 13 03:01:03 PDT 2020,Thu Jul 16 03:01:03 PDT 2020,,,,13,100% (1316/1317),100% (1316/1317),100% (1283/1283),europarl,ep-01-06-14.txt,18,We are taking note of your comment and it will be duly considered.,comment,27,34,Very Easy,,
3LN50BUKPVBTMJ56Z9FQ8TDZ56KLPH,3UTQDPKCBDPWSUR2GDU9BORSWSD519,Complex Word Identification,Tell us how difficult a word is for you to understand in a given sentence,Text complexity,$0.03,Mon Jul 13 02:54:15 PDT 2020,10,BatchId:4114028;OriginalHitTemplateId:928390909;,180,259200,Mon Jul 20 02:54:15 PDT 2020,,,3JW0YLFXRTG136CZ5C5OYIXW1UEWWJ,A1PNYLOKED8FWF,Submitted,Mon Jul 13 02:57:27 PDT 2020,Mon Jul 13 02:58:38 PDT 2020,Thu Jul 16 02:58:38 PDT 2020,,,,71,100% (5090/5090),100% (5089/5089),100% (3499/3499),europarl,ep-01-06-14.txt,18,We are taking note of your comment and it will be duly considered.,comment,27,34,Very Easy,,
3LN50BUKPVBTMJ56Z9FQ8TDZ56KLPH,3UTQDPKCBDPWSUR2GDU9BORSWSD519,Complex Word Identification,Tell us how difficult a word is for you to understand in a given sentence,Text complexity,$0.03,Mon Jul 13 02:54:15 PDT 2020,10,BatchId:4114028;OriginalHitTemplateId:928390909;,180,259200,Mon Jul 20 02:54:15 PDT 2020,,,3P4MQ7TPPXCHR0GDFUDWOQ7QHSEBB2,AUO7GWTC1EAK7,Submitted,Mon Jul 13 02:55:12 PDT 2020,Mon Jul 13 02:55:58 PDT 2020,Thu Jul 16 02:55:58 PDT 2020,,,,46,100% (449/449),100% (449/449),100% (449/449),europarl,ep-01-06-14.txt,18,We are taking note of your comment and it will be duly considered.,comment,27,34,Easy,,
3LN50BUKPVBTMJ56Z9FQ8TDZ56KLPH,3UTQDPKCBDPWSUR2GDU9BORSWSD519,Complex Word Identification,Tell us how difficult a word is for you to understand in a given sentence,Text complexity,$0.03,Mon Jul 13 02:54:15 PDT 2020,10,BatchId:4114028;OriginalHitTemplateId:928390909;,180,259200,Mon Jul 20 02:54:15 PDT 2020,,,3QUO65DNQUOG6TESJQZDZ0ZDDC5OU1,A23U741RIY62O4,Submitted,Mon Jul 13 03:01:26 PDT 2020,Mon Jul 13 03:01:41 PDT 2020,Thu Jul 16 03:01:41 PDT 2020,,,,15,100% (703/703),100% (703/703),100% (703/703),europarl,ep-01-06-14.txt,18,We are taking note of your comment and it will be duly considered.,comment,27,34,Very Easy,,
3LN50BUKPVBTMJ56Z9FQ8TDZ56KLPH,3UTQDPKCBDPWSUR2GDU9BORSWSD519,Complex Word Identification,Tell us how difficult a word is for you to understand in a given sentence,Text complexity,$0.03,Mon Jul 13 02:54:15 PDT 2020,10,BatchId:4114028;OriginalHitTemplateId:928390909;,180,259200,Mon Jul 20 02:54:15 PDT 2020,,,3VAR3R6G1P1I8W7FGNY838HOGLCO8K,A2Y2AZ8DBFU47Q,Submitted,Mon Jul 13 02:55:40 PDT 2020,Mon Jul 13 02:56:00 PDT 2020,Thu Jul 16 02:56:00 PDT 2020,,,,20,100% (4380/4380),100% (4380/4380),100% (3031/3031),europarl,ep-01-06-14.txt,18,We are taking note of your comment and it will be duly considered.,comment,27,34,Very Easy,,
3LN50BUKPVBTMJ56Z9FQ8TDZ56KLPH,3UTQDPKCBDPWSUR2GDU9BORSWSD519,Complex Word Identification,Tell us how difficult a word is for you to understand in a given sentence,Text complexity,$0.03,Mon Jul 13 02:54:15 PDT 2020,10,BatchId:4114028;OriginalHitTemplateId:928390909;,180,259200,Mon Jul 20 02:54:15 PDT 2020,,,3WMINLGALB3VIV3RNG9V4ZT2HVUCAG,A39I3P5WQLUR9J,Submitted,Mon Jul 13 03:01:27 PDT 2020,Mon Jul 13 03:01:43 PDT 2020,Thu Jul 16 03:01:43 PDT 2020,,,,16,100% (24/24),100% (24/24),100% (19/19),europarl,ep-01-06-14.txt,18,We are taking note of your comment and it will be duly considered.,comment,27,34,Very Easy,,
3HJ1EVZS2OJXISVW6VFFH2JX62I3RE,3UTQDPKCBDPWSUR2GDU9BORSWSD519,Complex Word Identification,Tell us how difficult a word is for you to understand in a given sentence,Text complexity,$0.03,Mon Jul 13 02:54:15 PDT 2020,10,BatchId:4114028;OriginalHitTemplateId:928390909;,180,259200,Mon Jul 20 02:54:15 PDT 2020,,,33FBRBDW6OZHZ7ACQIPH88N7R7TC8B,A1PNYLOKED8FWF,Submitted,Mon Jul 13 02:56:37 PDT 2020,Mon Jul 13 02:58:09 PDT 2020,Thu Jul 16 02:58:09 PDT 2020,,,,92,100% (5090/5090),100% (5089/5089),100% (3499/3499),europarl,ep-09-09-14-021.txt,13,"The European Community Mechanism for Civil Protection was used by France, Italy, Spain and other Member States of the European Union to provide aerial fire-fighting resources in Greece, Italy, Portugal and other countries.",Portugal,193,201,Neutral,,
3HJ1EVZS2OJXISVW6VFFH2JX62I3RE,3UTQDPKCBDPWSUR2GDU9BORSWSD519,Complex Word Identification,Tell us how difficult a word is for you to understand in a given sentence,Text complexity,$0.03,Mon Jul 13 02:54:15 PDT 2020,10,BatchId:4114028;OriginalHitTemplateId:928390909;,180,259200,Mon Jul 20 02:54:15 PDT 2020,,,33TIN5LC04AUGFURR2DK5VA1E1T9Y5,A37EV8RZ82WT8E,Submitted,Mon Jul 13 02:56:26 PDT 2020,Mon Jul 13 02:56:34 PDT 2020,Thu Jul 16 02:56:34 PDT 2020,,,,8,100% (252/252),100% (252/252),0% (0/0),europarl,ep-09-09-14-021.txt,13,"The European Community Mechanism for Civil Protection was used by France, Italy, Spain and other Member States of the European Union to provide aerial fire-fighting resources in Greece, Italy, Portugal and other countries.",Portugal,193,201,Easy,,
3HJ1EVZS2OJXISVW6VFFH2JX62I3RE,3UTQDPKCBDPWSUR2GDU9BORSWSD519,Complex Word Identification,Tell us how difficult a word is for you to understand in a given sentence,Text complexity,$0.03,Mon Jul 13 02:54:15 PDT 2020,10,BatchId:4114028;OriginalHitTemplateId:928390909;,180,259200,Mon Jul 20 02:54:15 PDT 2020,,,34FNN24DCM9BFSSFOC03TF5ZS5AY53,A3YZW6J3JIEEA,Submitted,Mon Jul 13 02:58:25 PDT 2020,Mon Jul 13 02:58:39 PDT 2020,Thu Jul 16 02:58:39 PDT 2020,,,,14,100% (1/1),0% (0/0),0% (0/0),europarl,ep-09-09-14-021.txt,13,"The European Community Mechanism for Civil Protection was used by France, Italy, Spain and other Member States of the European Union to provide aerial fire-fighting resources in Greece, Italy, Portugal and other countries.",Portugal,193,201,Easy,,
3HJ1EVZS2OJXISVW6VFFH2JX62I3RE,3UTQDPKCBDPWSUR2GDU9BORSWSD519,Complex Word Identification,Tell us how difficult a word is for you to understand in a given sentence,Text complexity,$0.03,Mon Jul 13 02:54:15 PDT 2020,10,BatchId:4114028;OriginalHitTemplateId:928390909;,180,259200,Mon Jul 20 02:54:15 PDT 2020,,,3CPLWGV3MOZ04GQDK049OFCUAHPN9T,A2K607J3Z68WRR,Submitted,Mon Jul 13 02:57:55 PDT 2020,Mon Jul 13 02:57:58 PDT 2020,Thu Jul 16 02:57:58 PDT 2020,,,,3,0% (0/0),0% (0/0),0% (0/0),europarl,ep-09-09-14-021.txt,13,"The European Community Mechanism for Civil Protection was used by France, Italy, Spain and other Member States of the European Union to provide aerial fire-fighting resources in Greece, Italy, Portugal and other countries.",Portugal,193,201,Difficult,,
3HJ1EVZS2OJXISVW6VFFH2JX62I3RE,3UTQDPKCBDPWSUR2GDU9BORSWSD519,Complex Word Identification,Tell us how difficult a word is for you to understand in a given sentence,Text complexity,$0.03,Mon Jul 13 02:54:15 PDT 2020,10,BatchId:4114028;OriginalHitTemplateId:928390909;,180,259200,Mon Jul 20 02:54:15 PDT 2020,,,3E7TUJ2EGCMRI4Z0V6Q6SA00WDN9DX,A4FUUCTAPWUHK,Submitted,Mon Jul 13 02:55:46 PDT 2020,Mon Jul 13 02:56:04 PDT 2020,Thu Jul 16 02:56:04 PDT 2020,,,,18,100% (1316/1317),100% (1316/1317),100% (1283/1283),europarl,ep-09-09-14-021.txt,13,"The European Community Mechanism for Civil Protection was used by France, Italy, Spain and other Member States of the European Union to provide aerial fire-fighting resources in Greece, Italy, Portugal and other countries.",Portugal,193,201,Difficult,,
3HJ1EVZS2OJXISVW6VFFH2JX62I3RE,3UTQDPKCBDPWSUR2GDU9BORSWSD519,Complex Word Identification,Tell us how difficult a word is for you to understand in a given sentence,Text complexity,$0.03,Mon Jul 13 02:54:15 PDT 2020,10,BatchId:4114028;OriginalHitTemplateId:928390909;,180,259200,Mon Jul 20 02:54:15 PDT 2020,,,3FTOP5WARFOMPWBF56TO2XUKYTRJ0A,AUO7GWTC1EAK7,Submitted,Mon Jul 13 03:00:25 PDT 2020,Mon Jul 13 03:03:21 PDT 2020,Thu Jul 16 03:03:21 PDT 2020,,,,176,100% (449/449),100% (449/449),100% (449/449),europarl,ep-09-09-14-021.txt,13,"The European Community Mechanism for Civil Protection was used by France, Italy, Spain and other Member States of the European Union to provide aerial fire-fighting resources in Greece, Italy, Portugal and other countries.",Portugal,193,201,Easy,,
3HJ1EVZS2OJXISVW6VFFH2JX62I3RE,3UTQDPKCBDPWSUR2GDU9BORSWSD519,Complex Word Identification,Tell us how difficult a word is for you to understand in a given sentence,Text complexity,$0.03,Mon Jul 13 02:54:15 PDT 2020,10,BatchId:4114028;OriginalHitTemplateId:928390909;,180,259200,Mon Jul 20 02:54:15 PDT 2020,,,3I2PTA7R3TU5O9MW4PNFIILFQMOQKD,A2Y2AZ8DBFU47Q,Submitted,Mon Jul 13 02:58:40 PDT 2020,Mon Jul 13 02:58:52 PDT 2020,Thu Jul 16 02:58:52 PDT 2020,,,,12,100% (4380/4380),100% (4380/4380),100% (3031/3031),europarl,ep-09-09-14-021.txt,13,"The European Community Mechanism for Civil Protection was used by France, Italy, Spain and other Member States of the European Union to provide aerial fire-fighting resources in Greece, Italy, Portugal and other countries.",Portugal,193,201,Neutral,,
3HJ1EVZS2OJXISVW6VFFH2JX62I3RE,3UTQDPKCBDPWSUR2GDU9BORSWSD519,Complex Word Identification,Tell us how difficult a word is for you to understand in a given sentence,Text complexity,$0.03,Mon Jul 13 02:54:15 PDT 2020,10,BatchId:4114028;OriginalHitTemplateId:928390909;,180,259200,Mon Jul 20 02:54:15 PDT 2020,,,3NAPMVF0ZWF01BDRJK85IVIQ4WA72A,A2JJ3531QBNT5K,Submitted,Mon Jul 13 02:55:36 PDT 2020,Mon Jul 13 02:55:46 PDT 2020,Thu Jul 16 02:55:46 PDT 2020,,,,10,100% (184/184),100% (183/183),100% (183/183),europarl,ep-09-09-14-021.txt,13,"The European Community Mechanism for Civil Protection was used by France, Italy, Spain and other Member States of the European Union to provide aerial fire-fighting resources in Greece, Italy, Portugal and other countries.",Portugal,193,201,Very Easy,,
3HJ1EVZS2OJXISVW6VFFH2JX62I3RE,3UTQDPKCBDPWSUR2GDU9BORSWSD519,Complex Word Identification,Tell us how difficult a word is for you to understand in a given sentence,Text complexity,$0.03,Mon Jul 13 02:54:15 PDT 2020,10,BatchId:4114028;OriginalHitTemplateId:928390909;,180,259200,Mon Jul 20 02:54:15 PDT 2020,,,3WYGZ5XF3WFH1P19WTCKDI0G8A9SK4,A39VVWV1GHLMFD,Submitted,Mon Jul 13 02:58:19 PDT 2020,Mon Jul 13 02:58:28 PDT 2020,Thu Jul 16 02:58:28 PDT 2020,,,,9,100% (4054/4054),100% (4054/4054),100% (2468/2468),europarl,ep-09-09-14-021.txt,13,"The European Community Mechanism for Civil Protection was used by France, Italy, Spain and other Member States of the European Union to provide aerial fire-fighting resources in Greece, Italy, Portugal and other countries.",Portugal,193,201,Easy,,
3HJ1EVZS2OJXISVW6VFFH2JX62I3RE,3UTQDPKCBDPWSUR2GDU9BORSWSD519,Complex Word Identification,Tell us how difficult a word is for you to understand in a given sentence,Text complexity,$0.03,Mon Jul 13 02:54:15 PDT 2020,10,BatchId:4114028;OriginalHitTemplateId:928390909;,180,259200,Mon Jul 20 02:54:15 PDT 2020,,,3ZWFC4W1UU7UKO9IGTLI7V3FEC9RFD,A3PXU2ZLEL8WRW,Submitted,Mon Jul 13 02:57:05 PDT 2020,Mon Jul 13 02:57:35 PDT 2020,Thu Jul 16 02:57:35 PDT 2020,,,,30,100% (2828/2828),100% (2828/2828),100% (1949/1949),europarl,ep-09-09-14-021.txt,13,"The European Community Mechanism for Civil Protection was used by France, Italy, Spain and other Member States of the European Union to provide aerial fire-fighting resources in Greece, Italy, Portugal and other countries.",Portugal,193,201,Very Easy,,
38VTL6WC4AD9T8UMY9V24VAENLNY50,3UTQDPKCBDPWSUR2GDU9BORSWSD519,Complex Word Identification,Tell us how difficult a word is for you to understand in a given sentence,Text complexity,$0.03,Mon Jul 13 02:54:15 PDT 2020,10,BatchId:4114028;OriginalHitTemplateId:928390909;,180,259200,Mon Jul 20 02:54:15 PDT 2020,,,33IZTU6J811NLP0GVCR93C8I4JOSXT,A3PXU2ZLEL8WRW,Submitted,Mon Jul 13 02:58:42 PDT 2020,Mon Jul 13 02:59:09 PDT 2020,Thu Jul 16 02:59:09 PDT 2020,,,,27,100% (2828/2828),100% (2828/2828),100% (1949/1949),europarl,ep-06-12-13-020.txt,5,"Obviously, some people still feel upset that there is movement within Parliament.",Parliament,288,298,Very Easy,,
38VTL6WC4AD9T8UMY9V24VAENLNY50,3UTQDPKCBDPWSUR2GDU9BORSWSD519,Complex Word Identification,Tell us how difficult a word is for you to understand in a given sentence,Text complexity,$0.03,Mon Jul 13 02:54:15 PDT 2020,10,BatchId:4114028;OriginalHitTemplateId:928390909;,180,259200,Mon Jul 20 02:54:15 PDT 2020,,,351SEKWQS0H6POIUKFUBXW6KWCUMD9,A1V32PABM8W3KZ,Submitted,Mon Jul 13 02:56:53 PDT 2020,Mon Jul 13 02:57:24 PDT 2020,Thu Jul 16 02:57:24 PDT 2020,,,,31,100% (6194/6196),100% (6190/6191),100% (3767/3767),europarl,ep-06-12-13-020.txt,5,"Obviously, some people still feel upset that there is movement within Parliament.",Parliament,288,298,Neutral,,
38VTL6WC4AD9T8UMY9V24VAENLNY50,3UTQDPKCBDPWSUR2GDU9BORSWSD519,Complex Word Identification,Tell us how difficult a word is for you to understand in a given sentence,Text complexity,$0.03,Mon Jul 13 02:54:15 PDT 2020,10,BatchId:4114028;OriginalHitTemplateId:928390909;,180,259200,Mon Jul 20 02:54:15 PDT 2020,,,3AWETUDC92SNW6XZRILGWVI63LLIZP,AUO7GWTC1EAK7,Submitted,Mon Jul 13 03:00:18 PDT 2020,Mon Jul 13 03:02:36 PDT 2020,Thu Jul 16 03:02:36 PDT 2020,,,,138,100% (449/449),100% (449/449),100% (449/449),europarl,ep-06-12-13-020.txt,5,"Obviously, some people still feel upset that there is movement within Parliament.",Parliament,288,298,Neutral,,
38VTL6WC4AD9T8UMY9V24VAENLNY50,3UTQDPKCBDPWSUR2GDU9BORSWSD519,Complex Word Identification,Tell us how difficult a word is for you to understand in a given sentence,Text complexity,$0.03,Mon Jul 13 02:54:15 PDT 2020,10,BatchId:4114028;OriginalHitTemplateId:928390909;,180,259200,Mon Jul 20 02:54:15 PDT 2020,,,3KJYX6QCM9B2IXCV83HDNQKASP3VJD,A2Y2AZ8DBFU47Q,Submitted,Mon Jul 13 02:58:25 PDT 2020,Mon Jul 13 02:58:34 PDT 2020,Thu Jul 16 02:58:34 PDT 2020,,,,9,100% (4380/4380),100% (4380/4380),100% (3031/3031),europarl,ep-06-12-13-020.txt,5,"Obviously, some people still feel upset that there is movement within Parliament.",Parliament,288,298,Easy,,
38VTL6WC4AD9T8UMY9V24VAENLNY50,3UTQDPKCBDPWSUR2GDU9BORSWSD519,Complex Word Identification,Tell us how difficult a word is for you to understand in a given sentence,Text complexity,$0.03,Mon Jul 13 02:54:15 PDT 2020,10,BatchId:4114028;OriginalHitTemplateId:928390909;,180,259200,Mon Jul 20 02:54:15 PDT 2020,,,3LS2AMNW5FQOE07B2HF8PZ2OARYQOX,A3IJZFDMCA4Y7U,Submitted,Mon Jul 13 02:58:56 PDT 2020,Mon Jul 13 02:59:04 PDT 2020,Thu Jul 16 02:59:04 PDT 2020,,,,8,75% (3/4),0% (0/0),0% (0/0),europarl,ep-06-12-13-020.txt,5,"Obviously, some people still feel upset that there is movement within Parliament.",Parliament,288,298,Easy,,
38VTL6WC4AD9T8UMY9V24VAENLNY50,3UTQDPKCBDPWSUR2GDU9BORSWSD519,Complex Word Identification,Tell us how difficult a word is for you to understand in a given sentence,Text complexity,$0.03,Mon Jul 13 02:54:15 PDT 2020,10,BatchId:4114028;OriginalHitTemplateId:928390909;,180,259200,Mon Jul 20 02:54:15 PDT 2020,,,3OS4RQUCR9F74HSTKWZS7GYBWQ7BFL,A37EV8RZ82WT8E,Submitted,Mon Jul 13 03:00:40 PDT 2020,Mon Jul 13 03:00:48 PDT 2020,Thu Jul 16 03:00:48 PDT 2020,,,,8,100% (252/252),100% (252/252),0% (0/0),europarl,ep-06-12-13-020.txt,5,"Obviously, some people still feel upset that there is movement within Parliament.",Parliament,288,298,Very Easy,,
38VTL6WC4AD9T8UMY9V24VAENLNY50,3UTQDPKCBDPWSUR2GDU9BORSWSD519,Complex Word Identification,Tell us how difficult a word is for you to understand in a given sentence,Text complexity,$0.03,Mon Jul 13 02:54:15 PDT 2020,10,BatchId:4114028;OriginalHitTemplateId:928390909;,180,259200,Mon Jul 20 02:54:15 PDT 2020,,,3OVHNO1VE616OVHDZ4K55Y2TBGDDZI,A1KGCOR8OXYR72,Submitted,Mon Jul 13 03:00:54 PDT 2020,Mon Jul 13 03:01:00 PDT 2020,Thu Jul 16 03:01:00 PDT 2020,,,,6,100% (52/52),100% (52/52),0% (0/0),europarl,ep-06-12-13-020.txt,5,"Obviously, some people still feel upset that there is movement within Parliament.",Parliament,288,298,Easy,,
38VTL6WC4AD9T8UMY9V24VAENLNY50,3UTQDPKCBDPWSUR2GDU9BORSWSD519,Complex Word Identification,Tell us how difficult a word is for you to understand in a given sentence,Text complexity,$0.03,Mon Jul 13 02:54:15 PDT 2020,10,BatchId:4114028;OriginalHitTemplateId:928390909;,180,259200,Mon Jul 20 02:54:15 PDT 2020,,,3Q5C1WP23M1EPMHCCNTUFSUPLK2159,A39VVWV1GHLMFD,Submitted,Mon Jul 13 02:59:42 PDT 2020,Mon Jul 13 02:59:50 PDT 2020,Thu Jul 16 02:59:50 PDT 2020,,,,8,100% (4054/4054),100% (4054/4054),100% (2468/2468),europarl,ep-06-12-13-020.txt,5,"Obviously, some people still feel upset that there is movement within Parliament.",Parliament,288,298,Easy,,
38VTL6WC4AD9T8UMY9V24VAENLNY50,3UTQDPKCBDPWSUR2GDU9BORSWSD519,Complex Word Identification,Tell us how difficult a word is for you to understand in a given sentence,Text complexity,$0.03,Mon Jul 13 02:54:15 PDT 2020,10,BatchId:4114028;OriginalHitTemplateId:928390909;,180,259200,Mon Jul 20 02:54:15 PDT 2020,,,3SKRO2GZ71RH752FJAX0HHD7IAW1KT,A1PNYLOKED8FWF,Submitted,Mon Jul 13 02:55:33 PDT 2020,Mon Jul 13 02:56:16 PDT 2020,Thu Jul 16 02:56:16 PDT 2020,,,,43,100% (5090/5090),100% (5089/5089),100% (3499/3499),europarl,ep-06-12-13-020.txt,5,"Obviously, some people still feel upset that there is movement within Parliament.",Parliament,288,298,Neutral,,
38VTL6WC4AD9T8UMY9V24VAENLNY50,3UTQDPKCBDPWSUR2GDU9BORSWSD519,Complex Word Identification,Tell us how difficult a word is for you to understand in a given sentence,Text complexity,$0.03,Mon Jul 13 02:54:15 PDT 2020,10,BatchId:4114028;OriginalHitTemplateId:928390909;,180,259200,Mon Jul 20 02:54:15 PDT 2020,,,3T111IHZ5EQLJEI5D7LQXZH4BEER9L,A2K607J3Z68WRR,Submitted,Mon Jul 13 02:56:38 PDT 2020,Mon Jul 13 02:56:42 PDT 2020,Thu Jul 16 02:56:42 PDT 2020,,,,4,0% (0/0),0% (0/0),0% (0/0),europarl,ep-06-12-13-020.txt,5,"Obviously, some people still feel upset that there is movement within Parliament.",Parliament,288,298,Difficult,,
3R15W654VDTEMV6LZMUF8Y39A26LQ8,3UTQDPKCBDPWSUR2GDU9BORSWSD519,Complex Word Identification,Tell us how difficult a word is for you to understand in a given sentence,Text complexity,$0.03,Mon Jul 13 02:54:15 PDT 2020,10,BatchId:4114028;OriginalHitTemplateId:928390909;,180,259200,Mon Jul 20 02:54:15 PDT 2020,,,30ZX6P7VF8VTL6ETKTX2LLNZVRBJ2U,A2K607J3Z68WRR,Submitted,Mon Jul 13 03:00:32 PDT 2020,Mon Jul 13 03:00:35 PDT 2020,Thu Jul 16 03:00:35 PDT 2020,,,,3,0% (0/0),0% (0/0),0% (0/0),europarl,ep-09-04-02-009-20.txt,9,Please agree that 'truth' be inserted: reconciliation with truth and remembrance.,remembrance,111,122,Neutral,,
3R15W654VDTEMV6LZMUF8Y39A26LQ8,3UTQDPKCBDPWSUR2GDU9BORSWSD519,Complex Word Identification,Tell us how difficult a word is for you to understand in a given sentence,Text complexity,$0.03,Mon Jul 13 02:54:15 PDT 2020,10,BatchId:4114028;OriginalHitTemplateId:928390909;,180,259200,Mon Jul 20 02:54:15 PDT 2020,,,32XVDSJFPZXJMEKENQAU1DFGZL5M20,AUO7GWTC1EAK7,Submitted,Mon Jul 13 02:56:38 PDT 2020,Mon Jul 13 02:58:45 PDT 2020,Thu Jul 16 02:58:45 PDT 2020,,,,127,100% (449/449),100% (449/449),100% (449/449),europarl,ep-09-04-02-009-20.txt,9,Please agree that 'truth' be inserted: reconciliation with truth and remembrance.,remembrance,111,122,Neutral,,
3R15W654VDTEMV6LZMUF8Y39A26LQ8,3UTQDPKCBDPWSUR2GDU9BORSWSD519,Complex Word Identification,Tell us how difficult a word is for you to understand in a given sentence,Text complexity,$0.03,Mon Jul 13 02:54:15 PDT 2020,10,BatchId:4114028;OriginalHitTemplateId:928390909;,180,259200,Mon Jul 20 02:54:15 PDT 2020,,,3BF51CHDTVAQYQGPH6Q3QKE5L1MH02,A2Y2AZ8DBFU47Q,Submitted,Mon Jul 13 02:55:47 PDT 2020,Mon Jul 13 02:56:07 PDT 2020,Thu Jul 16 02:56:07 PDT 2020,,,,20,100% (4380/4380),100% (4380/4380),100% (3031/3031),europarl,ep-09-04-02-009-20.txt,9,Please agree that 'truth' be inserted: reconciliation with truth and remembrance.,remembrance,111,122,Easy,,
3R15W654VDTEMV6LZMUF8Y39A26LQ8,3UTQDPKCBDPWSUR2GDU9BORSWSD519,Complex Word Identification,Tell us how difficult a word is for you to understand in a given sentence,Text complexity,$0.03,Mon Jul 13 02:54:15 PDT 2020,10,BatchId:4114028;OriginalHitTemplateId:928390909;,180,259200,Mon Jul 20 02:54:15 PDT 2020,,,3E4GGUZ1T8ROWQKB2EXEM0NCAGBK2U,A2QT3PLP9RR3K0,Submitted,Mon Jul 13 03:01:19 PDT 2020,Mon Jul 13 03:02:10 PDT 2020,Thu Jul 16 03:02:10 PDT 2020,,,,51,100% (2606/2606),100% (2606/2606),100% (1675/1675),europarl,ep-09-04-02-009-20.txt,9,Please agree that 'truth' be inserted: reconciliation with truth and remembrance.,remembrance,111,122,Very Easy,,
