HITId,HITTypeId,Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Input.corpus_id,Input.file_id,Input.token_id,Input.sentence,Input.token,Input.begin,Input.end,Answer.sentiment.label,Approve,Reject
3D4BBDG7ZHWTCQ6DOYPKS7KB6XC3CX,3UTQDPKCBDPWSUR2GDU9BORSWSD519,Complex Word Identification,Tell us how difficult a word is for you to understand in a given sentence,Text complexity,$0.03,Tue Jul 07 01:44:11 PDT 2020,10,BatchId:4106650;OriginalHitTemplateId:928390909;,180,259200,Tue Jul 14 01:44:11 PDT 2020,,,3RANCT1ZVFHWNZPJFLURTGZE5DYBUV,A990YVIY66UNS,Submitted,Tue Jul 07 02:40:43 PDT 2020,Tue Jul 07 02:41:36 PDT 2020,Fri Jul 10 02:41:36 PDT 2020,,,,53,0% (0/0),0% (0/0),0% (0/0),biomed,Nucleic Acids Res-34-13-1540739.nxml,1,The rationale for RMCE-ASAP is detailed in Figure 1.,rationale,4,13,Easy,,Insufficient spread of categories used for annotations.
32K26U12DNONTREA84Q1V8UCIHGDV3,3UTQDPKCBDPWSUR2GDU9BORSWSD519,Complex Word Identification,Tell us how difficult a word is for you to understand in a given sentence,Text complexity,$0.03,Tue Jul 07 01:44:05 PDT 2020,10,BatchId:4106650;OriginalHitTemplateId:928390909;,180,259200,Tue Jul 14 01:44:05 PDT 2020,,,3TYCR1GOTCJPM755CLITOBAYJPRLZH,A990YVIY66UNS,Submitted,Tue Jul 07 02:40:47 PDT 2020,Tue Jul 07 02:41:42 PDT 2020,Fri Jul 10 02:41:42 PDT 2020,,,,55,0% (0/0),0% (0/0),0% (0/0),biomed,BMC Med-2-_-394351.nxml,11,ELK and SBP wrote the paper.,paper,730,735,Easy,,Insufficient spread of categories used for annotations.
3XWUWJ18TLQ9XE0WP96L9MWHQA2UU5,3UTQDPKCBDPWSUR2GDU9BORSWSD519,Complex Word Identification,Tell us how difficult a word is for you to understand in a given sentence,Text complexity,$0.03,Tue Jul 07 01:44:04 PDT 2020,10,BatchId:4106650;OriginalHitTemplateId:928390909;,180,259200,Tue Jul 14 01:44:04 PDT 2020,,,3907X2AHF05P7HHRF62MIH9B3QTP2B,A990YVIY66UNS,Submitted,Tue Jul 07 02:40:54 PDT 2020,Tue Jul 07 02:41:47 PDT 2020,Fri Jul 10 02:41:47 PDT 2020,,,,53,0% (0/0),0% (0/0),0% (0/0),biomed,BMC Cancer-5-_-1310620.nxml,9,It is expected that the greatest incidence of BC will be among the heaviest smokers.,smokers,1306,1313,Easy,,Insufficient spread of categories used for annotations.
3E22YV8GG16JAJ8RBMV5LLHOAXHNPA,3UTQDPKCBDPWSUR2GDU9BORSWSD519,Complex Word Identification,Tell us how difficult a word is for you to understand in a given sentence,Text complexity,$0.03,Tue Jul 07 01:44:08 PDT 2020,10,BatchId:4106650;OriginalHitTemplateId:928390909;,180,259200,Tue Jul 14 01:44:08 PDT 2020,,,3YMU66OBIN8N9URAV8F6BC1LRIOHGH,A990YVIY66UNS,Submitted,Tue Jul 07 02:40:57 PDT 2020,Tue Jul 07 02:41:53 PDT 2020,Fri Jul 10 02:41:53 PDT 2020,,,,56,0% (0/0),0% (0/0),0% (0/0),biomed,BMC Struct Biol-3-_-280685.nxml,6,"These structures defined a novel family of enzymes, now called sedolisins or serine-carboxyl peptidases, that is characterized by the utilization of a fully conserved catalytic triad (Ser, Glu, Asp) and by the presence of an Asp in the oxyanion hole [8].",utilization,1134,1145,Easy,,Insufficient spread of categories used for annotations.
3W3RSPVVGSR6EOD2GVEKIZ0YDJ9LU2,3UTQDPKCBDPWSUR2GDU9BORSWSD519,Complex Word Identification,Tell us how difficult a word is for you to understand in a given sentence,Text complexity,$0.03,Tue Jul 07 01:44:09 PDT 2020,10,BatchId:4106650;OriginalHitTemplateId:928390909;,180,259200,Tue Jul 14 01:44:09 PDT 2020,,,3ND9UOO81K2LSC001YYMP7GG2NNWL2,A990YVIY66UNS,Submitted,Tue Jul 07 02:41:00 PDT 2020,Tue Jul 07 02:42:04 PDT 2020,Fri Jul 10 02:42:04 PDT 2020,,,,64,0% (0/0),0% (0/0),0% (0/0),biomed,PLoS Biol-2-10-509410.nxml,10,This is consistent with previous work in which we have shown that PGC-1Œ± physically associates with PPARŒ¥ in muscle tissue and can powerfully activate it even in the absence of ligands (Wang et al. 2003).,tissue,1519,1525,Easy,,Insufficient spread of categories used for annotations.
3E9VAUV7BWE6ZE63T5MJC6Q0FVLAY7,3UTQDPKCBDPWSUR2GDU9BORSWSD519,Complex Word Identification,Tell us how difficult a word is for you to understand in a given sentence,Text complexity,$0.03,Tue Jul 07 01:44:01 PDT 2020,10,BatchId:4106650;OriginalHitTemplateId:928390909;,180,259200,Tue Jul 14 01:44:01 PDT 2020,,,3L4D84MILZSX0WHB3E098PT1JA5HJL,A990YVIY66UNS,Submitted,Tue Jul 07 02:41:03 PDT 2020,Tue Jul 07 02:42:12 PDT 2020,Fri Jul 10 02:42:12 PDT 2020,,,,69,0% (0/0),0% (0/0),0% (0/0),biomed,PLoS Genet-1-2-1193523.nxml,3,"Since virtually all M-opsin‚Äìexpressing cells are localized at the outer edge of the ONL by P28 in the rd7 mutant (Figure S8), any increase in M-opsin transcript in the mutant must have occurred in cells in that location.",location,506,514,Easy,,Insufficient spread of categories used for annotations.
3QHITW7OYO9XQCFH2V5PZKNYGM4AQ4,3UTQDPKCBDPWSUR2GDU9BORSWSD519,Complex Word Identification,Tell us how difficult a word is for you to understand in a given sentence,Text complexity,$0.03,Tue Jul 07 01:43:57 PDT 2020,10,BatchId:4106650;OriginalHitTemplateId:928390909;,180,259200,Tue Jul 14 01:43:57 PDT 2020,,,3UJ1CZ6IZHPEJ6G6P68EBTHYAKRS5V,A990YVIY66UNS,Submitted,Tue Jul 07 02:41:06 PDT 2020,Tue Jul 07 02:42:17 PDT 2020,Fri Jul 10 02:42:17 PDT 2020,,,,71,0% (0/0),0% (0/0),0% (0/0),biomed,PLoS Biol-4-6-1475681.nxml,5,"Sex-specific regulation of gonad organogenesis in vertebrates may occur in a similar manner, where some cells are cell-autonomously responsive to the sex-determining switch; however, the establishment of the male or female program occurs through the non-cell-autonomous activity of classic signaling pathways that act in an antagonistic manner and coordinate growth, cell differentiation and morphogenesis in the gonad.",vertebrates,794,805,Neutral,,Insufficient spread of categories used for annotations.
3T5ZXGO9DEOYRKNPENLOGDE7P7BQZL,3UTQDPKCBDPWSUR2GDU9BORSWSD519,Complex Word Identification,Tell us how difficult a word is for you to understand in a given sentence,Text complexity,$0.03,Tue Jul 07 01:44:15 PDT 2020,10,BatchId:4106650;OriginalHitTemplateId:928390909;,180,259200,Tue Jul 14 01:44:15 PDT 2020,,,3R2PKQ87NW8NXZYGCTVMOTMXNHFMIN,A990YVIY66UNS,Submitted,Tue Jul 07 02:41:10 PDT 2020,Tue Jul 07 02:42:23 PDT 2020,Fri Jul 10 02:42:23 PDT 2020,,,,73,0% (0/0),0% (0/0),0% (0/0),biomed,BMC Neurosci-6-_-548520.nxml,3,"At their apex, these neurons have a membranous outer segment, which contains proteins involved in the phototransduction cascade.",apex,195,199,Neutral,,Insufficient spread of categories used for annotations.
37SOB9Z0SSXMFU0J1BIJVQAY06Q3LD,3UTQDPKCBDPWSUR2GDU9BORSWSD519,Complex Word Identification,Tell us how difficult a word is for you to understand in a given sentence,Text complexity,$0.03,Tue Jul 07 01:44:16 PDT 2020,10,BatchId:4106650;OriginalHitTemplateId:928390909;,180,259200,Tue Jul 14 01:44:16 PDT 2020,,,31QTRG6Q2TDF82AY8R9HRLAGI5OYP1,A990YVIY66UNS,Submitted,Tue Jul 07 02:41:14 PDT 2020,Tue Jul 07 02:42:29 PDT 2020,Fri Jul 10 02:42:29 PDT 2020,,,,75,0% (0/0),0% (0/0),0% (0/0),biomed,BMC Genet-2-_-48141.nxml,5,Mice have great potential for helping to characterize the molecular mechanisms affecting IOP.,Mice,461,465,Neutral,,Insufficient spread of categories used for annotations.
373L46LKP76MG2KQJWY5WXE8736JK1,3UTQDPKCBDPWSUR2GDU9BORSWSD519,Complex Word Identification,Tell us how difficult a word is for you to understand in a given sentence,Text complexity,$0.03,Tue Jul 07 01:44:11 PDT 2020,10,BatchId:4106650;OriginalHitTemplateId:928390909;,180,259200,Tue Jul 14 01:44:11 PDT 2020,,,3YJ6NA41JBGPDDFZMR8EHYVS51FPJY,A990YVIY66UNS,Submitted,Tue Jul 07 02:41:18 PDT 2020,Tue Jul 07 02:42:34 PDT 2020,Fri Jul 10 02:42:34 PDT 2020,,,,76,0% (0/0),0% (0/0),0% (0/0),biomed,Genome Biol-4-11-329117.nxml,7,"The fact that some genes are chosen more frequently, and when chosen may be expressed at higher levels per cell, is intriguing given each olfactory neuron's single-allele expression regime.",cell,1123,1127,Neutral,,Insufficient spread of categories used for annotations.
322ZSN9Z5GKVG3RSAYPTRMCL8J7T4Q,3UTQDPKCBDPWSUR2GDU9BORSWSD519,Complex Word Identification,Tell us how difficult a word is for you to understand in a given sentence,Text complexity,$0.03,Tue Jul 07 01:44:08 PDT 2020,10,BatchId:4106650;OriginalHitTemplateId:928390909;,180,259200,Tue Jul 14 01:44:08 PDT 2020,,,3C6FJU71TQTS07IUPD8B1RXFQMGYUX,A990YVIY66UNS,Submitted,Tue Jul 07 02:41:21 PDT 2020,Tue Jul 07 02:42:40 PDT 2020,Fri Jul 10 02:42:40 PDT 2020,,,,79,0% (0/0),0% (0/0),0% (0/0),biomed,PLoS Genet-1-2-1193529.nxml,7,"While this small fraction of protein may not be detectable by immunofluorescence, Western blotting shows that some mutant protein does progress beyond the ER (35‚Äì45 kDa species in Figure 3A).",blotting,958,966,Neutral,,Insufficient spread of categories used for annotations.
3HRWUH63QU2FH9Q8R7MRNFC7JXG5N6,3UTQDPKCBDPWSUR2GDU9BORSWSD519,Complex Word Identification,Tell us how difficult a word is for you to understand in a given sentence,Text complexity,$0.03,Tue Jul 07 01:43:52 PDT 2020,10,BatchId:4106650;OriginalHitTemplateId:928390909;,180,259200,Tue Jul 14 01:43:52 PDT 2020,,,3VELCLL3GKJ6RJA1IZ6314L29ET1F4,A990YVIY66UNS,Submitted,Tue Jul 07 02:41:24 PDT 2020,Tue Jul 07 02:42:47 PDT 2020,Fri Jul 10 02:42:47 PDT 2020,,,,83,0% (0/0),0% (0/0),0% (0/0),biomed,PLoS Biol-3-5-1110896.nxml,2,An emerging principle from work in Drosophila and vertebrates is that target-derived factors play a crucial role in the induction of these transcriptional programs [10].,vertebrates,183,194,Easy,,Insufficient spread of categories used for annotations.
3OQQD2WO8I6KPTSDG8L63AI6J2W3IZ,3UTQDPKCBDPWSUR2GDU9BORSWSD519,Complex Word Identification,Tell us how difficult a word is for you to understand in a given sentence,Text complexity,$0.03,Tue Jul 07 01:44:13 PDT 2020,10,BatchId:4106650;OriginalHitTemplateId:928390909;,180,259200,Tue Jul 14 01:44:13 PDT 2020,,,3EFE17QCRC5QZZ01Q89N0QKOFTISHC,A990YVIY66UNS,Submitted,Tue Jul 07 02:41:28 PDT 2020,Tue Jul 07 02:42:52 PDT 2020,Fri Jul 10 02:42:52 PDT 2020,,,,84,0% (0/0),0% (0/0),0% (0/0),biomed,PLoS Genet-2-9-1584259.nxml,3,Loss of APC is associated with stabilization of the cytosolic Œ≤-catenin that ultimately results in its migration to the nucleus and activating a cascade of events leading to tumorigenesis.,stabilization,249,262,Neutral,,Insufficient spread of categories used for annotations.
3K2CEDRACB1BKTGYG2PPDGTLUASTML,3UTQDPKCBDPWSUR2GDU9BORSWSD519,Complex Word Identification,Tell us how difficult a word is for you to understand in a given sentence,Text complexity,$0.03,Tue Jul 07 01:44:14 PDT 2020,10,BatchId:4106650;OriginalHitTemplateId:928390909;,180,259200,Tue Jul 14 01:44:14 PDT 2020,,,3PH3VY7DJLX5X1H4GZPVXMREHWVWZL,A990YVIY66UNS,Submitted,Tue Jul 07 02:41:32 PDT 2020,Tue Jul 07 02:42:58 PDT 2020,Fri Jul 10 02:42:58 PDT 2020,,,,86,0% (0/0),0% (0/0),0% (0/0),biomed,BMC Neurosci-5-_-539297.nxml,4,"These data jointly indicate that battenin resides in a subset of vesicular compartments linking multiple membrane trafficking pathways, perhaps functioning in vesicular transport and/or fusion.",trafficking,716,727,Very Easy,,Insufficient spread of categories used for annotations.
35XW21VSVGEQZBLYRQJK3YIASMOSLT,3UTQDPKCBDPWSUR2GDU9BORSWSD519,Complex Word Identification,Tell us how difficult a word is for you to understand in a given sentence,Text complexity,$0.03,Tue Jul 07 01:44:01 PDT 2020,10,BatchId:4106650;OriginalHitTemplateId:928390909;,180,259200,Tue Jul 14 01:44:01 PDT 2020,,,36V4Q8R5ZK00EXMZP10VXVDJERWMQQ,A990YVIY66UNS,Submitted,Tue Jul 07 02:41:35 PDT 2020,Tue Jul 07 02:43:06 PDT 2020,Fri Jul 10 02:43:06 PDT 2020,,,,91,0% (0/0),0% (0/0),0% (0/0),biomed,BMC Med-2-_-516044.nxml,10,"Strial hyperpigmentation has also been observed in other conditions that are associated with free radical stress, such as acoustic trauma [37].",trauma,1378,1384,Neutral,,Insufficient spread of categories used for annotations.
3P888QFVX3UMSG9ICEA70F73538QOJ,3UTQDPKCBDPWSUR2GDU9BORSWSD519,Complex Word Identification,Tell us how difficult a word is for you to understand in a given sentence,Text complexity,$0.03,Tue Jul 07 01:44:11 PDT 2020,10,BatchId:4106650;OriginalHitTemplateId:928390909;,180,259200,Tue Jul 14 01:44:11 PDT 2020,,,3VP0C6EFSGW74F3FASMXRQWSEQL6ME,A990YVIY66UNS,Submitted,Tue Jul 07 02:41:38 PDT 2020,Tue Jul 07 02:43:12 PDT 2020,Fri Jul 10 02:43:12 PDT 2020,,,,94,0% (0/0),0% (0/0),0% (0/0),biomed,BMC Biochem-4-_-194730.nxml,4,"These results were thought to support a direct role for annexin A7 in surfactant secretion, but in these studies annexin A7 mediated membrane fusion was separated from a second GTP-dependent mechanism [38].",secretion,452,461,Easy,,Insufficient spread of categories used for annotations.
31S7M7DAGGQREBYDGQOAD3EWU52LTB,3UTQDPKCBDPWSUR2GDU9BORSWSD519,Complex Word Identification,Tell us how difficult a word is for you to understand in a given sentence,Text complexity,$0.03,Tue Jul 07 01:44:09 PDT 2020,10,BatchId:4106650;OriginalHitTemplateId:928390909;,180,259200,Tue Jul 14 01:44:09 PDT 2020,,,3GM6G9ZBKNXD6DER65UQ20O6YYVMT4,A990YVIY66UNS,Submitted,Tue Jul 07 02:41:42 PDT 2020,Tue Jul 07 02:43:17 PDT 2020,Fri Jul 10 02:43:17 PDT 2020,,,,95,0% (0/0),0% (0/0),0% (0/0),biomed,BMC Genet-6-_-1181811.nxml,8,"This observation is consistent with a polygenic basis for quinine taste [16,26].",quinine,1403,1410,Easy,,Insufficient spread of categories used for annotations.
3H5TOKO3D9JPE5GGELH0GCK7OBX64T,3UTQDPKCBDPWSUR2GDU9BORSWSD519,Complex Word Identification,Tell us how difficult a word is for you to understand in a given sentence,Text complexity,$0.03,Tue Jul 07 01:44:16 PDT 2020,10,BatchId:4106650;OriginalHitTemplateId:928390909;,180,259200,Tue Jul 14 01:44:16 PDT 2020,,,3Z4XG4ZF48R525L7HEL4ML8HRPUX8A,A990YVIY66UNS,Submitted,Tue Jul 07 02:41:45 PDT 2020,Tue Jul 07 02:43:22 PDT 2020,Fri Jul 10 02:43:22 PDT 2020,,,,97,0% (0/0),0% (0/0),0% (0/0),biomed,BMC Neurosci-5-_-539297.nxml,2,Cln3Œîex7/8 knock-in mice harbor the ~1 kb common JNCL mutation and express a non-truncated mutant battenin isoform that is detectable with antibodies recognizing C-terminal epitopes.,antibodies,255,265,Easy,,Insufficient spread of categories used for annotations.
3T2EL38U0MK9MPNAD5X3JSYWH7DXQV,3UTQDPKCBDPWSUR2GDU9BORSWSD519,Complex Word Identification,Tell us how difficult a word is for you to understand in a given sentence,Text complexity,$0.03,Tue Jul 07 01:44:09 PDT 2020,10,BatchId:4106650;OriginalHitTemplateId:928390909;,180,259200,Tue Jul 14 01:44:09 PDT 2020,,,3SLE99ER0NDD9YJTL8TZA8ET7VDZB8,A990YVIY66UNS,Submitted,Tue Jul 07 02:41:49 PDT 2020,Tue Jul 07 02:43:28 PDT 2020,Fri Jul 10 02:43:28 PDT 2020,,,,99,0% (0/0),0% (0/0),0% (0/0),biomed,PLoS Med-2-12-1322285.nxml,6,"While it is possible that dox acts in some other way to slow amyloid clearance, data from multiple studies demonstrate that microglial responses are normally weak in the mouse AD models [37‚Äì40], and thus it is doubtful that dox-mediated microglial inhibition affected the outcome of our study.",AD,858,860,Easy,,Insufficient spread of categories used for annotations.
3VMV5CHJZ8FBSJKC5ZRU0B9OYOGTGD,3UTQDPKCBDPWSUR2GDU9BORSWSD519,Complex Word Identification,Tell us how difficult a word is for you to understand in a given sentence,Text complexity,$0.03,Tue Jul 07 01:44:11 PDT 2020,10,BatchId:4106650;OriginalHitTemplateId:928390909;,180,259200,Tue Jul 14 01:44:11 PDT 2020,,,39DD6S19JPBBG1VDVZVPBGKEASQZE8,A990YVIY66UNS,Submitted,Tue Jul 07 02:41:52 PDT 2020,Tue Jul 07 02:43:33 PDT 2020,Fri Jul 10 02:43:33 PDT 2020,,,,101,0% (0/0),0% (0/0),0% (0/0),biomed,PLoS Genet-1-2-1193523.nxml,1,"In contrast to our findings, Peng et al. [19] reported that M-opsin expression is mildly increased in the rd7 mutant retina.",retina,117,123,Easy,,Insufficient spread of categories used for annotations.
32XN26MTXZJQY21MIO00TSCRXU60LF,3UTQDPKCBDPWSUR2GDU9BORSWSD519,Complex Word Identification,Tell us how difficult a word is for you to understand in a given sentence,Text complexity,$0.03,Tue Jul 07 01:44:08 PDT 2020,10,BatchId:4106650;OriginalHitTemplateId:928390909;,180,259200,Tue Jul 14 01:44:08 PDT 2020,,,3QAPZX2QN4DMJ0D7YLNW3G83VII20I,A990YVIY66UNS,Submitted,Tue Jul 07 02:41:55 PDT 2020,Tue Jul 07 02:43:38 PDT 2020,Fri Jul 10 02:43:38 PDT 2020,,,,103,0% (0/0),0% (0/0),0% (0/0),biomed,PLoS Biol-2-12-529315.nxml,1,"Recently, Patel et al. (2003) reported their observations on Bax/NT-3 double KO mice they bred.",KO,77,79,Neutral,,Insufficient spread of categories used for annotations.
3N2YPY1GI6YSLXSA4Z1L1QCXITHVEE,3UTQDPKCBDPWSUR2GDU9BORSWSD519,Complex Word Identification,Tell us how difficult a word is for you to understand in a given sentence,Text complexity,$0.03,Tue Jul 07 01:44:11 PDT 2020,10,BatchId:4106650;OriginalHitTemplateId:928390909;,180,259200,Tue Jul 14 01:44:11 PDT 2020,,,3WOKGM4L71G0Q72CLJLTATB6WNEO0A,A990YVIY66UNS,Submitted,Tue Jul 07 02:44:11 PDT 2020,Tue Jul 07 02:44:23 PDT 2020,Fri Jul 10 02:44:23 PDT 2020,,,,12,0% (0/0),0% (0/0),0% (0/0),biomed,Arthritis Res Ther-8-2-1526604.nxml,1,"ML is responsible for genotyping, phenotyping, analyses and, together with RM, for interpretation and for writing the manuscript.",analyses,47,55,Neutral,,Insufficient spread of categories used for annotations.
3SCKNODZ0XGU4D4RF01OLZQ3A3BN73,3UTQDPKCBDPWSUR2GDU9BORSWSD519,Complex Word Identification,Tell us how difficult a word is for you to understand in a given sentence,Text complexity,$0.03,Tue Jul 07 01:44:01 PDT 2020,10,BatchId:4106650;OriginalHitTemplateId:928390909;,180,259200,Tue Jul 14 01:44:01 PDT 2020,,,3R6P78PK7KBDE3I5V2WVPV492CKGTR,A990YVIY66UNS,Submitted,Tue Jul 07 02:44:15 PDT 2020,Tue Jul 07 02:44:30 PDT 2020,Fri Jul 10 02:44:30 PDT 2020,,,,15,0% (0/0),0% (0/0),0% (0/0),biomed,PLoS Genet-2-11-1657042.nxml,10,"The role of CAF-1 in the nuclear organization of heterochromatin includes spatial localization, condensation, and clustering of pericentric domains.",clustering,1298,1308,Neutral,,Insufficient spread of categories used for annotations.
3RSBJ6YZECQP1RJ9YYZDOG3PY1ZOFN,3UTQDPKCBDPWSUR2GDU9BORSWSD519,Complex Word Identification,Tell us how difficult a word is for you to understand in a given sentence,Text complexity,$0.03,Tue Jul 07 01:44:16 PDT 2020,10,BatchId:4106650;OriginalHitTemplateId:928390909;,180,259200,Tue Jul 14 01:44:16 PDT 2020,,,3SUWZRL0MYD9SRB2TUYEEIRJ5OUE6X,A990YVIY66UNS,Submitted,Tue Jul 07 02:44:18 PDT 2020,Tue Jul 07 02:44:35 PDT 2020,Fri Jul 10 02:44:35 PDT 2020,,,,17,0% (0/0),0% (0/0),0% (0/0),biomed,PLoS Genet-1-2-1193530.nxml,1,"Mitochondrial Œ≤-oxidation of fatty acids provides energy, especially during fasting conditions.",fasting,76,83,Easy,,Insufficient spread of categories used for annotations.
3HJ1EVZS2OJXISVW6VFFH2JX6YER3Q,3UTQDPKCBDPWSUR2GDU9BORSWSD519,Complex Word Identification,Tell us how difficult a word is for you to understand in a given sentence,Text complexity,$0.03,Tue Jul 07 01:44:17 PDT 2020,10,BatchId:4106650;OriginalHitTemplateId:928390909;,180,259200,Tue Jul 14 01:44:17 PDT 2020,,,3SKRO2GZ71RH752FJAX0HHD7HAAK1P,A990YVIY66UNS,Submitted,Tue Jul 07 02:44:22 PDT 2020,Tue Jul 07 02:44:41 PDT 2020,Fri Jul 10 02:44:41 PDT 2020,,,,19,0% (0/0),0% (0/0),0% (0/0),biomed,Arthritis Res Ther-8-2-1526604.nxml,2,"No other CIA genes have previously been typed in this region, but the central part of chromosome 11 is known to contain a number of inflammation loci, such as Eae22, Eae6b, Eae23 and Eae7 [20-22].",inflammation,430,442,Easy,,Insufficient spread of categories used for annotations.
3MDKGGG61QN9VQV6TMI8OKWZ4ADT6B,3UTQDPKCBDPWSUR2GDU9BORSWSD519,Complex Word Identification,Tell us how difficult a word is for you to understand in a given sentence,Text complexity,$0.03,Tue Jul 07 01:44:08 PDT 2020,10,BatchId:4106650;OriginalHitTemplateId:928390909;,180,259200,Tue Jul 14 01:44:08 PDT 2020,,,336YQZE83VEBLB3159CSZKISIVAM5E,A990YVIY66UNS,Submitted,Tue Jul 07 02:44:26 PDT 2020,Tue Jul 07 02:44:47 PDT 2020,Fri Jul 10 02:44:47 PDT 2020,,,,21,0% (0/0),0% (0/0),0% (0/0),biomed,PLoS Biol-2-8-509305.nxml,9,"In agreement with this, when we carried out a selective comparison between the (129 √ó C57BL/6)F2.Apcs‚àí/‚àí mice and Chromosome 1 genetically matched controls, we failed to detect any significant difference in the levels of these two auto-Abs.",comparison,1349,1359,Neutral,,Insufficient spread of categories used for annotations.
3MYASTQBG7BVOJITM5WRPLV41P1DQ9,3UTQDPKCBDPWSUR2GDU9BORSWSD519,Complex Word Identification,Tell us how difficult a word is for you to understand in a given sentence,Text complexity,$0.03,Tue Jul 07 01:44:03 PDT 2020,10,BatchId:4106650;OriginalHitTemplateId:928390909;,180,259200,Tue Jul 14 01:44:03 PDT 2020,,,3YGXWBAF70HGG6NAEFZ4RW72OLBC4H,A990YVIY66UNS,Submitted,Tue Jul 07 02:44:30 PDT 2020,Tue Jul 07 02:44:52 PDT 2020,Fri Jul 10 02:44:52 PDT 2020,,,,22,0% (0/0),0% (0/0),0% (0/0),biomed,BMC Neurosci-6-_-1142324.nxml,4,"The conditional knockout studies of beta-1 integrin and laminin gamma-1 in Schwann cell suggested that both laminin-2 and integrins are essential for segregation of large bundles of axons in the early stage of myelin formation [25,28].",bundles,762,769,Easy,,Insufficient spread of categories used for annotations.
3KG2UQJ0MJO4AV96BZAULQ7YFT3NQ1,3UTQDPKCBDPWSUR2GDU9BORSWSD519,Complex Word Identification,Tell us how difficult a word is for you to understand in a given sentence,Text complexity,$0.03,Tue Jul 07 01:44:08 PDT 2020,10,BatchId:4106650;OriginalHitTemplateId:928390909;,180,259200,Tue Jul 14 01:44:08 PDT 2020,,,3GDTJDAPVUBU8TM337JVB4SJKLBM8G,A990YVIY66UNS,Submitted,Tue Jul 07 02:44:34 PDT 2020,Tue Jul 07 02:44:58 PDT 2020,Fri Jul 10 02:44:58 PDT 2020,,,,24,0% (0/0),0% (0/0),0% (0/0),biomed,BMC Biotechnol-2-_-116589.nxml,4,"Fluorescent protein reporters currently represent a superior alternative to other gene-based reporters such as the bacterial lacZ or human placental alkaline phosphatase in that their visualization is non-invasive, and as such does not require chromogenic substrates.",phosphatase,602,613,Easy,,Insufficient spread of categories used for annotations.
36FQTHX3Z3RA2LE7AYTPHNETOCC3BQ,3UTQDPKCBDPWSUR2GDU9BORSWSD519,Complex Word Identification,Tell us how difficult a word is for you to understand in a given sentence,Text complexity,$0.03,Tue Jul 07 01:44:11 PDT 2020,10,BatchId:4106650;OriginalHitTemplateId:928390909;,180,259200,Tue Jul 14 01:44:11 PDT 2020,,,388U7OUMF713NKUSDB2X4OGB7AYR0M,A990YVIY66UNS,Submitted,Tue Jul 07 02:44:38 PDT 2020,Tue Jul 07 02:45:03 PDT 2020,Fri Jul 10 02:45:03 PDT 2020,,,,25,0% (0/0),0% (0/0),0% (0/0),biomed,BMC Evol Biol-4-_-441373.nxml,6,"To date, only three active TACC genes have been cloned in humans [1-3], one in each of mouse [7], Xenopus laevis [8], D. melanogaster [4], and C. elegans [5,6].",humans,1119,1125,Easy,,Insufficient spread of categories used for annotations.
3HJ1EVZS2OJXISVW6VFFH2JX6YF3R3,3UTQDPKCBDPWSUR2GDU9BORSWSD519,Complex Word Identification,Tell us how difficult a word is for you to understand in a given sentence,Text complexity,$0.03,Tue Jul 07 01:44:17 PDT 2020,10,BatchId:4106650;OriginalHitTemplateId:928390909;,180,259200,Tue Jul 14 01:44:17 PDT 2020,,,3TE3O857308AJUX6SY6BNC9Q48IR26,A990YVIY66UNS,Submitted,Tue Jul 07 02:44:41 PDT 2020,Tue Jul 07 02:45:09 PDT 2020,Fri Jul 10 02:45:09 PDT 2020,,,,28,0% (0/0),0% (0/0),0% (0/0),biomed,BMC Neurosci-6-_-1087847.nxml,3,"The C-terminal domain is formed by either a four- or eightfold repeat of approximately 70 amino acids, each repeat carrying a Ca2+-binding site, and is responsible for phospholipid binding.",domain,320,326,Easy,,Insufficient spread of categories used for annotations.
31MCUE39BKM6T2MIQKL3IY5Q4P43G7,3UTQDPKCBDPWSUR2GDU9BORSWSD519,Complex Word Identification,Tell us how difficult a word is for you to understand in a given sentence,Text complexity,$0.03,Tue Jul 07 01:44:13 PDT 2020,10,BatchId:4106650;OriginalHitTemplateId:928390909;,180,259200,Tue Jul 14 01:44:13 PDT 2020,,,3P1L2B7AD1PDN3RYAC7C8D3UZLPOLJ,A990YVIY66UNS,Submitted,Tue Jul 07 02:44:44 PDT 2020,Tue Jul 07 02:45:18 PDT 2020,Fri Jul 10 02:45:18 PDT 2020,,,,34,0% (0/0),0% (0/0),0% (0/0),biomed,BMC Ophthalmol-3-_-149350.nxml,5,This indicates that alphaA may play a greater role in maintaining the transparency of the lens then alphaB.,lens,864,868,Easy,,Insufficient spread of categories used for annotations.
